order_id,customer_id,order_date,total_amount,status
2764,942,2023-07-21 17:44:39.655931186,1046.05,completed
2765,383,2023-07-21 19:29:48.117623524,94.31,completed
2766,533,2023-07-21 21:14:56.579315864,1147.08,completed
2767,300,2023-07-21 23:00:05.041008202,1843.13,completed
2768,139,2023-07-22 00:45:13.502700540,1937.47,completed
2769,359,2023-07-22 02:30:21.964392878,1090.29,completed
2770,836,2023-07-22 04:15:30.426085218,927.25,pending
2771,499,2023-07-22 06:00:38.887777556,1891.13,completed
2772,385,2023-07-22 07:45:47.349469894,1353.75,completed
2773,604,2023-07-22 09:30:55.811162232,148.5,completed
2774,959,2023-07-22 11:16:04.272854572,942.14,completed
2775,280,2023-07-22 13:01:12.734546910,495.69,completed
2776,637,2023-07-22 14:46:21.196239248,950.21,completed
2777,483,2023-07-22 16:31:29.657931586,921.82,completed
2778,909,2023-07-22 18:16:38.119623926,1172.65,completed
2779,111,2023-07-22 20:01:46.581316264,726.41,completed
2780,866,2023-07-22 21:46:55.043008602,345.26,cancelled
2781,139,2023-07-22 23:32:03.504700940,1017.36,completed
2782,996,2023-07-23 01:17:11.966393278,1663.8,pending
2783,435,2023-07-23 03:02:20.428085618,1334.74,pending
2784,509,2023-07-23 04:47:28.889777956,689.97,completed
2785,273,2023-07-23 06:32:37.351470294,1872.34,completed
2786,99,2023-07-23 08:17:45.813162632,1826.17,completed
2787,764,2023-07-23 10:02:54.274854972,434.51,pending
2788,850,2023-07-23 11:48:02.736547310,98.05,completed
2789,104,2023-07-23 13:33:11.198239648,1487.79,completed
2790,214,2023-07-23 15:18:19.659931986,1658.67,completed
2791,761,2023-07-23 17:03:28.121624326,1936.37,completed
2792,664,2023-07-23 18:48:36.583316664,1781.88,completed
2793,762,2023-07-23 20:33:45.045009002,1209.06,completed
2794,787,2023-07-23 22:18:53.506701340,1069.5,completed
2795,165,2023-07-24 00:04:01.968393678,75.13,completed
2796,999,2023-07-24 01:49:10.430086018,508.38,completed
2797,853,2023-07-24 03:34:18.891778356,930.04,completed
2798,520,2023-07-24 05:19:27.353470694,1264.44,completed
2799,284,2023-07-24 07:04:35.815163032,1123.36,completed
2800,517,2023-07-24 08:49:44.276855372,1490.42,pending
2801,657,2023-07-24 10:34:52.738547710,573.94,cancelled
2802,613,2023-07-24 12:20:01.200240048,1138.61,completed
2803,164,2023-07-24 14:05:09.661932386,194.52,completed
2804,886,2023-07-24 15:50:18.123624726,839.06,completed
2805,659,2023-07-24 17:35:26.585317064,1505.32,completed
2806,64,2023-07-24 19:20:35.047009402,1392.93,completed
2807,91,2023-07-24 21:05:43.508701740,1981.47,completed
2808,117,2023-07-24 22:50:51.970394080,570.22,completed
2809,866,2023-07-25 00:36:00.432086418,1006.41,completed
2810,267,2023-07-25 02:21:08.893778756,672.47,completed
2811,822,2023-07-25 04:06:17.355471094,892.39,completed
2812,685,2023-07-25 05:51:25.817163432,1716.76,completed
2813,559,2023-07-25 07:36:34.278855772,1374.73,completed
2814,140,2023-07-25 09:21:42.740548110,1767.23,completed
2815,246,2023-07-25 11:06:51.202240448,422.95,pending
2816,661,2023-07-25 12:51:59.663932786,1749.26,completed
2817,758,2023-07-25 14:37:08.125625126,138.33,pending
2818,395,2023-07-25 16:22:16.587317464,1779.43,completed
2819,487,2023-07-25 18:07:25.049009802,671.57,completed
2820,476,2023-07-25 19:52:33.510702140,642.88,completed
2821,517,2023-07-25 21:37:41.972394480,1033.94,completed
2822,977,2023-07-25 23:22:50.434086818,1882.57,completed
2823,184,2023-07-26 01:07:58.895779156,114.61,completed
2824,20,2023-07-26 02:53:07.357471494,717.42,completed
2825,937,2023-07-26 04:38:15.819163832,1716.01,completed
2826,558,2023-07-26 06:23:24.280856172,804.19,completed
2827,524,2023-07-26 08:08:32.742548510,414.33,completed
2828,582,2023-07-26 09:53:41.204240848,861.09,completed
2829,529,2023-07-26 11:38:49.665933186,783.39,pending
2830,883,2023-07-26 13:23:58.127625526,1832.52,completed
2831,147,2023-07-26 15:09:06.589317864,1528.63,completed
2832,666,2023-07-26 16:54:15.051010202,1020.13,completed
2833,304,2023-07-26 18:39:23.512702540,1976.97,completed
2834,620,2023-07-26 20:24:31.974394880,941.25,completed
2835,748,2023-07-26 22:09:40.436087218,135.31,pending
2836,820,2023-07-26 23:54:48.897779556,539.3,completed
2837,864,2023-07-27 01:39:57.359471894,883.42,pending
2838,582,2023-07-27 03:25:05.821164234,330.67,completed
2839,695,2023-07-27 05:10:14.282856572,1896.18,completed
2840,762,2023-07-27 06:55:22.744548910,1538.36,completed
2841,228,2023-07-27 08:40:31.206241248,551.21,completed
2842,102,2023-07-27 10:25:39.667933586,1189.79,completed
2843,587,2023-07-27 12:10:48.129625926,1448.47,completed
2844,417,2023-07-27 13:55:56.591318264,1883.73,completed
2845,958,2023-07-27 15:41:05.053010602,1765.64,cancelled
2846,216,2023-07-27 17:26:13.514702940,1040.08,completed
2847,407,2023-07-27 19:11:21.976395280,1553.81,pending
2848,399,2023-07-27 20:56:30.438087618,1133.05,completed
2849,923,2023-07-27 22:41:38.899779956,1114.35,completed
2850,715,2023-07-28 00:26:47.361472294,247.19,pending
2851,704,2023-07-28 02:11:55.823164634,269.75,pending
2852,761,2023-07-28 03:57:04.284856972,1068.48,completed
2853,499,2023-07-28 05:42:12.746549310,552.35,completed
2854,754,2023-07-28 07:27:21.208241648,61.65,completed
2855,465,2023-07-28 09:12:29.669933988,1451.22,completed
2856,691,2023-07-28 10:57:38.131626326,84.32,completed
2857,949,2023-07-28 12:42:46.593318664,1198.65,completed
2858,974,2023-07-28 14:27:55.055011004,1087.6,pending
2859,731,2023-07-28 16:13:03.516703340,1938.25,pending
2860,82,2023-07-28 17:58:11.978395680,978.74,completed
2861,604,2023-07-28 19:43:20.440088016,145.93,completed
2862,947,2023-07-28 21:28:28.901780356,1112.34,pending
2863,687,2023-07-28 23:13:37.363472696,1685.37,completed
2864,751,2023-07-29 00:58:45.825165032,1993.76,completed
2865,772,2023-07-29 02:43:54.286857372,872.08,completed
2866,903,2023-07-29 04:29:02.748549712,654.19,completed
2867,365,2023-07-29 06:14:11.210242048,1815.17,cancelled
2868,163,2023-07-29 07:59:19.671934388,398.66,completed
2869,48,2023-07-29 09:44:28.133626724,1238.55,completed
2870,511,2023-07-29 11:29:36.595319064,823.31,completed
2871,329,2023-07-29 13:14:45.057011404,101.34,pending
2872,840,2023-07-29 14:59:53.518703740,707.63,pending
2873,116,2023-07-29 16:45:01.980396080,545.15,completed
2874,941,2023-07-29 18:30:10.442088416,1378.46,completed
2875,849,2023-07-29 20:15:18.903780756,1898.61,completed
2876,337,2023-07-29 22:00:27.365473096,550.73,completed
2877,881,2023-07-29 23:45:35.827165432,1626.7,completed
2878,737,2023-07-30 01:30:44.288857772,129.61,completed
2879,864,2023-07-30 03:15:52.750550112,1085.48,completed
2880,840,2023-07-30 05:01:01.212242448,159.69,completed
2881,147,2023-07-30 06:46:09.673934788,1869.39,completed
2882,575,2023-07-30 08:31:18.135627124,1537.38,pending
2883,806,2023-07-30 10:16:26.597319464,1322.74,completed
2884,323,2023-07-30 12:01:35.059011804,1651.31,completed
2885,443,2023-07-30 13:46:43.520704140,1302.09,cancelled
2886,837,2023-07-30 15:31:51.982396480,1938.51,completed
2887,13,2023-07-30 17:17:00.444088816,1433.64,completed
2888,943,2023-07-30 19:02:08.905781156,1850.82,completed
2889,494,2023-07-30 20:47:17.367473496,1043.92,completed
2890,701,2023-07-30 22:32:25.829165832,251.79,completed
2891,287,2023-07-31 00:17:34.290858172,1065.79,completed
2892,720,2023-07-31 02:02:42.752550512,271.21,pending
2893,114,2023-07-31 03:47:51.214242848,1193.14,completed
2894,480,2023-07-31 05:32:59.675935188,975.34,completed
2895,22,2023-07-31 07:18:08.137627524,1252.7,completed
2896,349,2023-07-31 09:03:16.599319864,39.89,completed
2897,726,2023-07-31 10:48:25.061012204,405.78,completed
2898,683,2023-07-31 12:33:33.522704540,992.83,completed
2899,835,2023-07-31 14:18:41.984396880,1902.0,completed
2900,566,2023-07-31 16:03:50.446089220,779.55,completed
2901,906,2023-07-31 17:48:58.907781556,860.26,completed
2902,810,2023-07-31 19:34:07.369473896,1435.1,completed
2903,320,2023-07-31 21:19:15.831166232,1215.51,pending
2904,126,2023-07-31 23:04:24.292858572,611.87,completed
2905,277,2023-08-01 00:49:32.754550912,833.42,completed
2906,976,2023-08-01 02:34:41.216243248,451.05,completed
2907,204,2023-08-01 04:19:49.677935588,1932.72,completed
2908,194,2023-08-01 06:04:58.139627924,278.66,completed
2909,681,2023-08-01 07:50:06.601320264,756.24,completed
2910,664,2023-08-01 09:35:15.063012604,71.16,completed
2911,547,2023-08-01 11:20:23.524704940,459.12,completed
2912,696,2023-08-01 13:05:31.986397280,1565.33,cancelled
2913,286,2023-08-01 14:50:40.448089620,418.33,completed
2914,57,2023-08-01 16:35:48.909781956,178.53,pending
2915,734,2023-08-01 18:20:57.371474296,959.42,completed
2916,303,2023-08-01 20:06:05.833166632,39.74,completed
2917,163,2023-08-01 21:51:14.294858972,187.84,completed
2918,19,2023-08-01 23:36:22.756551312,1619.1,pending
2919,370,2023-08-02 01:21:31.218243648,1547.52,pending
2920,264,2023-08-02 03:06:39.679935988,1831.97,completed
2921,794,2023-08-02 04:51:48.141628324,1711.94,completed
2922,113,2023-08-02 06:36:56.603320664,1372.69,completed
2923,488,2023-08-02 08:22:05.065013004,123.62,completed
2924,327,2023-08-02 10:07:13.526705340,1570.04,completed
2925,542,2023-08-02 11:52:21.988397680,1694.11,pending
2926,647,2023-08-02 13:37:30.450090020,1602.18,completed
2927,579,2023-08-02 15:22:38.911782356,1026.79,completed
2928,65,2023-08-02 17:07:47.373474696,481.15,completed
2929,292,2023-08-02 18:52:55.835167032,1693.75,completed
2930,25,2023-08-02 20:38:04.296859372,1459.78,completed
2931,549,2023-08-02 22:23:12.758551712,1961.91,completed
2932,1,2023-08-03 00:08:21.220244048,328.27,pending
2933,911,2023-08-03 01:53:29.681936388,466.82,completed
2934,549,2023-08-03 03:38:38.143628724,439.36,completed
2935,141,2023-08-03 05:23:46.605321064,1589.23,completed
2936,744,2023-08-03 07:08:55.067013404,390.08,completed
2937,648,2023-08-03 08:54:03.528705740,151.99,completed
2938,901,2023-08-03 10:39:11.990398080,1997.15,completed
2939,188,2023-08-03 12:24:20.452090420,69.14,completed
2940,128,2023-08-03 14:09:28.913782756,1673.78,pending
2941,201,2023-08-03 15:54:37.375475096,743.43,completed
2942,127,2023-08-03 17:39:45.837167432,1686.4,completed
2943,257,2023-08-03 19:24:54.298859772,1118.15,cancelled
2944,676,2023-08-03 21:10:02.760552112,1805.23,completed
2945,547,2023-08-03 22:55:11.222244448,1853.86,pending
2946,194,2023-08-04 00:40:19.683936788,38.01,completed
2947,703,2023-08-04 02:25:28.145629128,169.32,completed
2948,104,2023-08-04 04:10:36.607321464,515.71,pending
2949,535,2023-08-04 05:55:45.069013804,1345.24,pending
2950,265,2023-08-04 07:40:53.530706140,1778.78,completed
2951,802,2023-08-04 09:26:01.992398480,930.69,completed
2952,942,2023-08-04 11:11:10.454090820,1221.81,completed
2953,974,2023-08-04 12:56:18.915783156,393.23,pending
2954,384,2023-08-04 14:41:27.377475496,1613.83,completed
2955,260,2023-08-04 16:26:35.839167832,1935.31,pending
2956,414,2023-08-04 18:11:44.300860172,551.83,completed
2957,991,2023-08-04 19:56:52.762552512,999.76,completed
2958,358,2023-08-04 21:42:01.224244848,190.51,completed
2959,75,2023-08-04 23:27:09.685937188,1127.09,completed
2960,355,2023-08-05 01:12:18.147629528,1015.51,pending
2961,584,2023-08-05 02:57:26.609321864,305.98,completed
2962,771,2023-08-05 04:42:35.071014204,895.29,cancelled
2963,910,2023-08-05 06:27:43.532706540,681.53,completed
2964,188,2023-08-05 08:12:51.994398880,1053.23,completed
2965,973,2023-08-05 09:58:00.456091220,1179.6,pending
2966,685,2023-08-05 11:43:08.917783556,36.82,completed
2967,992,2023-08-05 13:28:17.379475896,1526.79,completed
2968,290,2023-08-05 15:13:25.841168232,1431.77,completed
2969,45,2023-08-05 16:58:34.302860572,745.25,pending
2970,573,2023-08-05 18:43:42.764552912,124.81,pending
2971,83,2023-08-05 20:28:51.226245248,1514.77,completed
2972,123,2023-08-05 22:13:59.687937588,1911.25,pending
2973,358,2023-08-05 23:59:08.149629928,495.5,completed
2974,528,2023-08-06 01:44:16.611322264,660.58,completed
2975,66,2023-08-06 03:29:25.073014604,383.95,pending
2976,936,2023-08-06 05:14:33.534706940,1162.33,completed
2977,657,2023-08-06 06:59:41.996399280,326.59,pending
2978,375,2023-08-06 08:44:50.458091620,725.26,completed
2979,162,2023-08-06 10:29:58.919783956,1400.09,completed
2980,746,2023-08-06 12:15:07.381476296,1129.03,completed
2981,380,2023-08-06 14:00:15.843168632,785.2,completed
2982,656,2023-08-06 15:45:24.304860972,852.09,completed
2983,358,2023-08-06 17:30:32.766553312,1132.98,completed
2984,188,2023-08-06 19:15:41.228245648,31.61,completed
2985,322,2023-08-06 21:00:49.689937988,175.45,completed
2986,450,2023-08-06 22:45:58.151630328,1764.89,completed
2987,474,2023-08-07 00:31:06.613322664,174.2,completed
2988,13,2023-08-07 02:16:15.075015004,1419.47,completed
2989,184,2023-08-07 04:01:23.536707340,1841.68,completed
2990,111,2023-08-07 05:46:31.998399680,555.95,pending
2991,927,2023-08-07 07:31:40.460092020,753.57,completed
2992,508,2023-08-07 09:16:48.921784356,1146.46,pending
2993,290,2023-08-07 11:01:57.383476696,1765.78,completed
2994,295,2023-08-07 12:47:05.845169036,1884.97,completed
2995,451,2023-08-07 14:32:14.306861372,1484.34,pending
2996,904,2023-08-07 16:17:22.768553712,191.51,completed
2997,215,2023-08-07 18:02:31.230246048,1344.93,completed
2998,974,2023-08-07 19:47:39.691938388,832.4,completed
2999,632,2023-08-07 21:32:48.153630728,951.99,completed
3000,894,2023-08-07 23:17:56.615323064,117.31,completed
3001,567,2023-08-08 01:03:05.077015404,398.3,completed
3002,27,2023-08-08 02:48:13.538707740,1585.22,completed
3003,630,2023-08-08 04:33:22.000400080,918.84,completed
3004,733,2023-08-08 06:18:30.462092420,617.29,pending
3005,231,2023-08-08 08:03:38.923784756,780.36,completed
3006,565,2023-08-08 09:48:47.385477096,1711.71,completed
3007,807,2023-08-08 11:33:55.847169436,1503.02,pending
3008,321,2023-08-08 13:19:04.308861772,559.18,completed
3009,913,2023-08-08 15:04:12.770554112,252.65,completed
3010,233,2023-08-08 16:49:21.232246448,518.96,completed
3011,670,2023-08-08 18:34:29.693938788,1843.1,completed
3012,437,2023-08-08 20:19:38.155631128,1171.55,completed
3013,781,2023-08-08 22:04:46.617323464,1076.29,completed
3014,533,2023-08-08 23:49:55.079015804,1200.86,pending
3015,403,2023-08-09 01:35:03.540708140,744.74,pending
3016,53,2023-08-09 03:20:12.002400480,1618.07,pending
3017,787,2023-08-09 05:05:20.464092820,1056.11,completed
3018,313,2023-08-09 06:50:28.925785156,251.16,completed
3019,281,2023-08-09 08:35:37.387477496,275.55,completed
3020,726,2023-08-09 10:20:45.849169836,1082.98,completed
3021,31,2023-08-09 12:05:54.310862172,1874.41,completed
3022,337,2023-08-09 13:51:02.772554512,630.54,completed
3023,183,2023-08-09 15:36:11.234246848,1741.69,pending
3024,23,2023-08-09 17:21:19.695939188,1532.91,completed
3025,544,2023-08-09 19:06:28.157631528,510.67,completed
3026,446,2023-08-09 20:51:36.619323864,91.95,cancelled
3027,74,2023-08-09 22:36:45.081016204,221.66,completed
3028,10,2023-08-10 00:21:53.542708540,1462.42,completed
3029,484,2023-08-10 02:07:02.004400880,415.35,completed
3030,456,2023-08-10 03:52:10.466093220,755.12,completed
3031,566,2023-08-10 05:37:18.927785556,1013.36,pending
3032,564,2023-08-10 07:22:27.389477896,1456.43,completed
3033,660,2023-08-10 09:07:35.851170236,244.2,completed
3034,160,2023-08-10 10:52:44.312862572,824.61,completed
3035,882,2023-08-10 12:37:52.774554912,980.44,completed
3036,14,2023-08-10 14:23:01.236247248,1090.84,completed
3037,178,2023-08-10 16:08:09.697939588,1640.35,completed
3038,412,2023-08-10 17:53:18.159631928,359.92,completed
3039,878,2023-08-10 19:38:26.621324264,1619.51,completed
3040,53,2023-08-10 21:23:35.083016604,1391.9,completed
3041,408,2023-08-10 23:08:43.544708944,1120.62,completed
3042,847,2023-08-11 00:53:52.006401280,1405.07,completed
3043,22,2023-08-11 02:39:00.468093620,835.8,pending
3044,30,2023-08-11 04:24:08.929785956,294.03,pending
3045,703,2023-08-11 06:09:17.391478296,1338.22,completed
3046,260,2023-08-11 07:54:25.853170636,1058.85,pending
3047,205,2023-08-11 09:39:34.314862972,1285.96,completed
3048,59,2023-08-11 11:24:42.776555312,689.24,completed
3049,471,2023-08-11 13:09:51.238247648,1815.6,completed
3050,776,2023-08-11 14:54:59.699939988,1182.99,completed
3051,466,2023-08-11 16:40:08.161632328,189.1,completed
3052,12,2023-08-11 18:25:16.623324664,910.61,completed
3053,631,2023-08-11 20:10:25.085017004,1517.58,cancelled
3054,927,2023-08-11 21:55:33.546709344,1592.39,pending
3055,974,2023-08-11 23:40:42.008401680,999.3,completed
3056,290,2023-08-12 01:25:50.470094020,1791.6,completed
3057,850,2023-08-12 03:10:58.931786356,549.98,completed
3058,760,2023-08-12 04:56:07.393478696,832.99,completed
3059,354,2023-08-12 06:41:15.855171036,1799.22,completed
3060,639,2023-08-12 08:26:24.316863372,1794.59,completed
3061,75,2023-08-12 10:11:32.778555712,1377.71,completed
3062,873,2023-08-12 11:56:41.240248048,1720.78,pending
3063,716,2023-08-12 13:41:49.701940388,195.77,completed
3064,561,2023-08-12 15:26:58.163632728,1732.69,completed
3065,591,2023-08-12 17:12:06.625325064,654.83,completed
3066,441,2023-08-12 18:57:15.087017404,373.1,completed
3067,991,2023-08-12 20:42:23.548709744,493.95,pending
3068,241,2023-08-12 22:27:32.010402080,847.58,completed
3069,861,2023-08-13 00:12:40.472094420,517.36,cancelled
3070,154,2023-08-13 01:57:48.933786756,654.72,cancelled
3071,786,2023-08-13 03:42:57.395479096,287.26,completed
3072,96,2023-08-13 05:28:05.857171436,606.43,completed
3073,726,2023-08-13 07:13:14.318863772,1153.12,pending
3074,294,2023-08-13 08:58:22.780556112,894.87,cancelled
3075,209,2023-08-13 10:43:31.242248448,706.5,completed
3076,343,2023-08-13 12:28:39.703940788,1497.98,completed
3077,88,2023-08-13 14:13:48.165633128,1789.15,completed
3078,818,2023-08-13 15:58:56.627325464,1518.44,completed
3079,776,2023-08-13 17:44:05.089017804,677.36,completed
3080,937,2023-08-13 19:29:13.550710144,1494.0,pending
3081,390,2023-08-13 21:14:22.012402480,320.92,completed
3082,325,2023-08-13 22:59:30.474094820,278.03,completed
3083,940,2023-08-14 00:44:38.935787156,704.34,completed
3084,889,2023-08-14 02:29:47.397479496,1619.25,completed
3085,832,2023-08-14 04:14:55.859171836,507.77,completed
3086,157,2023-08-14 06:00:04.320864172,145.24,pending
3087,668,2023-08-14 07:45:12.782556512,280.78,completed
3088,651,2023-08-14 09:30:21.244248852,1720.32,completed
3089,633,2023-08-14 11:15:29.705941188,1274.89,completed
3090,577,2023-08-14 13:00:38.167633528,521.34,completed
3091,619,2023-08-14 14:45:46.629325864,1119.49,completed
3092,659,2023-08-14 16:30:55.091018204,1064.61,completed
3093,137,2023-08-14 18:16:03.552710544,1317.76,completed
3094,923,2023-08-14 20:01:12.014402880,481.71,completed
3095,674,2023-08-14 21:46:20.476095220,1731.52,completed
3096,428,2023-08-14 23:31:28.937787556,632.55,completed
3097,452,2023-08-15 01:16:37.399479896,1394.38,pending
3098,612,2023-08-15 03:01:45.861172236,51.93,completed
3099,850,2023-08-15 04:46:54.322864572,757.86,completed
3100,911,2023-08-15 06:32:02.784556912,716.39,completed
3101,819,2023-08-15 08:17:11.246249252,1096.1,completed
3102,141,2023-08-15 10:02:19.707941588,164.02,completed
3103,83,2023-08-15 11:47:28.169633928,1584.46,completed
3104,177,2023-08-15 13:32:36.631326264,451.21,completed
3105,198,2023-08-15 15:17:45.093018604,1360.53,completed
3106,624,2023-08-15 17:02:53.554710944,1610.36,pending
3107,568,2023-08-15 18:48:02.016403280,1132.52,completed
3108,972,2023-08-15 20:33:10.478095620,1486.95,completed
3109,691,2023-08-15 22:18:18.939787956,1330.48,completed
3110,421,2023-08-16 00:03:27.401480296,723.95,pending
3111,401,2023-08-16 01:48:35.863172636,1621.54,pending
3112,698,2023-08-16 03:33:44.324864972,603.51,completed
3113,471,2023-08-16 05:18:52.786557312,1151.0,completed
3114,218,2023-08-16 07:04:01.248249652,1495.89,completed
3115,925,2023-08-16 08:49:09.709941988,770.33,completed
3116,929,2023-08-16 10:34:18.171634328,619.48,completed
3117,828,2023-08-16 12:19:26.633326664,929.51,completed
3118,987,2023-08-16 14:04:35.095019004,1639.57,completed
3119,729,2023-08-16 15:49:43.556711344,1861.25,pending
3120,632,2023-08-16 17:34:52.018403680,1099.27,cancelled
3121,951,2023-08-16 19:20:00.480096020,1329.7,completed
3122,906,2023-08-16 21:05:08.941788356,1808.48,completed
3123,175,2023-08-16 22:50:17.403480696,215.12,pending
3124,23,2023-08-17 00:35:25.865173036,479.52,completed
3125,725,2023-08-17 02:20:34.326865372,1423.62,completed
3126,917,2023-08-17 04:05:42.788557712,1651.01,completed
3127,235,2023-08-17 05:50:51.250250052,1716.92,completed
3128,13,2023-08-17 07:35:59.711942388,841.91,completed
3129,101,2023-08-17 09:21:08.173634728,196.89,completed
3130,929,2023-08-17 11:06:16.635327064,886.81,completed
3131,536,2023-08-17 12:51:25.097019404,476.85,completed
3132,876,2023-08-17 14:36:33.558711744,596.57,completed
3133,523,2023-08-17 16:21:42.020404080,1549.09,completed
3134,785,2023-08-17 18:06:50.482096420,169.54,pending
3135,452,2023-08-17 19:51:58.943788760,1658.61,completed
3136,431,2023-08-17 21:37:07.405481096,866.78,completed
3137,793,2023-08-17 23:22:15.867173436,1200.21,completed
3138,606,2023-08-18 01:07:24.328865772,197.51,completed
3139,713,2023-08-18 02:52:32.790558112,687.97,completed
3140,533,2023-08-18 04:37:41.252250452,197.61,completed
3141,852,2023-08-18 06:22:49.713942788,1923.86,completed
3142,979,2023-08-18 08:07:58.175635128,1618.38,completed
3143,723,2023-08-18 09:53:06.637327464,930.07,completed
3144,652,2023-08-18 11:38:15.099019804,462.73,completed
3145,293,2023-08-18 13:23:23.560712144,1868.24,completed
3146,810,2023-08-18 15:08:32.022404480,702.3,completed
3147,913,2023-08-18 16:53:40.484096820,338.75,completed
3148,101,2023-08-18 18:38:48.945789160,1135.07,completed
3149,502,2023-08-18 20:23:57.407481496,1888.67,completed
3150,304,2023-08-18 22:09:05.869173836,27.58,completed
3151,871,2023-08-18 23:54:14.330866172,491.49,completed
3152,540,2023-08-19 01:39:22.792558512,1878.13,completed
3153,553,2023-08-19 03:24:31.254250852,358.75,completed
3154,355,2023-08-19 05:09:39.715943188,244.22,completed
3155,303,2023-08-19 06:54:48.177635528,1148.97,completed
3156,496,2023-08-19 08:39:56.639327864,1726.45,cancelled
3157,658,2023-08-19 10:25:05.101020204,964.68,pending
3158,768,2023-08-19 12:10:13.562712544,1989.24,completed
3159,974,2023-08-19 13:55:22.024404880,1364.76,completed
3160,227,2023-08-19 15:40:30.486097220,166.67,completed
3161,236,2023-08-19 17:25:38.947789560,1985.81,completed
3162,873,2023-08-19 19:10:47.409481896,827.63,completed
3163,892,2023-08-19 20:55:55.871174236,589.06,completed
3164,455,2023-08-19 22:41:04.332866572,1124.6,pending
3165,13,2023-08-20 00:26:12.794558912,622.53,completed
3166,210,2023-08-20 02:11:21.256251252,191.19,completed
3167,741,2023-08-20 03:56:29.717943588,22.83,completed
3168,397,2023-08-20 05:41:38.179635928,910.18,completed
3169,100,2023-08-20 07:26:46.641328264,1676.99,pending
3170,31,2023-08-20 09:11:55.103020604,1153.18,pending
3171,898,2023-08-20 10:57:03.564712944,1998.43,pending
3172,528,2023-08-20 12:42:12.026405280,587.96,completed
3173,649,2023-08-20 14:27:20.488097620,575.3,completed
3174,329,2023-08-20 16:12:28.949789960,336.3,completed
3175,166,2023-08-20 17:57:37.411482296,344.85,completed
3176,459,2023-08-20 19:42:45.873174636,584.67,completed
3177,822,2023-08-20 21:27:54.334866972,1589.82,completed
3178,952,2023-08-20 23:13:02.796559312,1813.4,completed
3179,982,2023-08-21 00:58:11.258251652,1950.67,completed
3180,993,2023-08-21 02:43:19.719943988,479.93,completed
3181,100,2023-08-21 04:28:28.181636328,1764.97,completed
3182,621,2023-08-21 06:13:36.643328664,669.95,completed
3183,855,2023-08-21 07:58:45.105021004,243.42,completed
3184,173,2023-08-21 09:43:53.566713344,1742.65,completed
3185,749,2023-08-21 11:29:02.028405680,1279.49,completed
3186,162,2023-08-21 13:14:10.490098020,346.17,completed
3187,905,2023-08-21 14:59:18.951790360,871.07,cancelled
3188,728,2023-08-21 16:44:27.413482696,588.77,completed
3189,776,2023-08-21 18:29:35.875175036,1478.85,completed
3190,263,2023-08-21 20:14:44.336867372,917.76,completed
3191,804,2023-08-21 21:59:52.798559712,1978.77,pending
3192,274,2023-08-21 23:45:01.260252052,128.4,completed
3193,3,2023-08-22 01:30:09.721944388,722.93,completed
3194,28,2023-08-22 03:15:18.183636728,974.16,completed
3195,326,2023-08-22 05:00:26.645329068,1016.2,completed
3196,940,2023-08-22 06:45:35.107021404,645.55,completed
3197,149,2023-08-22 08:30:43.568713744,1463.9,completed
3198,540,2023-08-22 10:15:52.030406080,1752.0,pending
3199,488,2023-08-22 12:01:00.492098420,1878.66,pending
3200,822,2023-08-22 13:46:08.953790760,1614.08,completed
3201,438,2023-08-22 15:31:17.415483096,1704.15,completed
3202,65,2023-08-22 17:16:25.877175436,1110.08,completed
3203,356,2023-08-22 19:01:34.338867772,1655.26,pending
3204,533,2023-08-22 20:46:42.800560112,620.94,completed
3205,252,2023-08-22 22:31:51.262252452,808.99,cancelled
3206,235,2023-08-23 00:16:59.723944788,647.49,completed
3207,227,2023-08-23 02:02:08.185637128,945.43,completed
3208,525,2023-08-23 03:47:16.647329468,585.45,pending
3209,313,2023-08-23 05:32:25.109021804,1923.99,completed
3210,49,2023-08-23 07:17:33.570714144,639.43,completed
3211,118,2023-08-23 09:02:42.032406480,214.13,completed
3212,54,2023-08-23 10:47:50.494098820,1063.1,completed
3213,650,2023-08-23 12:32:58.955791160,133.06,completed
3214,565,2023-08-23 14:18:07.417483496,238.88,completed
3215,44,2023-08-23 16:03:15.879175836,454.39,completed
3216,815,2023-08-23 17:48:24.340868172,939.41,cancelled
3217,53,2023-08-23 19:33:32.802560512,877.84,cancelled
3218,586,2023-08-23 21:18:41.264252852,1603.39,completed
3219,558,2023-08-23 23:03:49.725945188,1484.16,completed
3220,525,2023-08-24 00:48:58.187637528,864.11,completed
3221,677,2023-08-24 02:34:06.649329868,680.73,completed
3222,102,2023-08-24 04:19:15.111022204,646.61,completed
3223,792,2023-08-24 06:04:23.572714544,1552.51,cancelled
3224,770,2023-08-24 07:49:32.034406880,123.1,pending
3225,982,2023-08-24 09:34:40.496099220,45.39,completed
3226,849,2023-08-24 11:19:48.957791560,1595.18,completed
3227,868,2023-08-24 13:04:57.419483896,964.75,completed
3228,398,2023-08-24 14:50:05.881176236,279.14,completed
3229,138,2023-08-24 16:35:14.342868572,486.42,completed
3230,675,2023-08-24 18:20:22.804560912,1866.36,completed
3231,921,2023-08-24 20:05:31.266253252,1721.82,completed
3232,387,2023-08-24 21:50:39.727945588,1425.37,completed
3233,111,2023-08-24 23:35:48.189637928,974.81,pending
3234,614,2023-08-25 01:20:56.651330268,1050.24,completed
3235,17,2023-08-25 03:06:05.113022604,1950.98,completed
